;image;car_name;car_info;price_in_byn;price_in_usd;city;date
116;https://avcdn.av.by/advertpreview/0002/7316/1913.jpg;Volvo XC60 II;2018 г.автомат, 2.0 л, бензин, внедорожник 5 дв.69 000 км;96 176 р.;≈ 30 400 $;Минск;14 декабря 2023
117;https://avcdn.av.by/advertpreview/0001/1504/6228.jpg;Nissan X-Trail III (T32);2018 г.вариатор, 2.5 л, бензин, внедорожник 5 дв.112 000 км;85 104 р.;≈ 26 900 $;Минск;14 августа 2022
118;https://avcdn.av.by/advertpreview/0002/6237/9920.jpg;Mercedes-Benz E-Класс All-Terrain X213;2018 г.автомат, 2.0 л, дизель, универсал185 000 км;106 775 р.;≈ 33 750 $;Минск;15 декабря 2023
119;https://avcdn.av.by/advertpreview/0002/6957/4033.jpg;Toyota GT 86 I · Рестайлинг;2018 г.механика, 2.0 л, бензин, купе105 087 км;82 857 р.;≈ 26 190 $;Гомель;час назад
120;https://avcdn.av.by/advertpreview/0002/2258/5197.jpg;Hyundai Santa Fe TM;2018 г.автомат, 2.0 л, дизель, внедорожник 5 дв.109 651 км;93 298 р.;≈ 29 490 $;Гомель;час назад
121;https://avcdn.av.by/advertpreview/0002/4200/2821.jpg;Kia Niro I;2018 г.робот, 1.6 л, бензин (гибрид), внедорожник 5 дв.42 229 км;93 298 р.;≈ 29 490 $;Гомель;час назад
122;https://avcdn.av.by/advertpreview/0002/3410/3539.jpg;BMW X3 G01;2018 г.автомат, 3.0 л, бензин, внедорожник 5 дв.72 300 км;126 232 р.;≈ 39 900 $;Минск;9 января
123;https://avcdn.av.by/advertpreview/0002/8350/6881.jpg;BMW X3 G01;2018 г.автомат, 3.0 л, бензин, внедорожник 5 дв.116 000 км;121 802 р.;≈ 38 500 $;Минск;вчера
124;https://avcdn.av.by/advertpreview/0002/3946/6396.jpg;Jeep Cherokee KL · Рестайлинг;2018 г.автомат, 2.4 л, бензин, внедорожник 5 дв.125 000 км;75 612 р.;≈ 23 900 $;Минск;11 сентября 2023
125;https://avcdn.av.by/advertpreview/0002/3302/5662.jpg;BMW X3 G01;2018 г.автомат, 2.0 л, бензин, внедорожник 5 дв.160 000 км;101 238 р.;≈ 32 000 $;Пинск;23 апреля 2023
126;https://avcdn.av.by/advertpreview/0001/8994/3007.jpg;Hyundai Tucson III;2018 г.робот, 1.7 л, дизель, внедорожник 5 дв.130 000 км;68 020 р.;≈ 21 500 $;Сморгонь;3 дня назад
127;https://avcdn.av.by/advertpreview/0002/2683/9583.jpg;BMW 3 серия F30,F31 · Рестайлинг;2018 г.автомат, 2.0 л, дизель, универсал140 000 км;72 765 р.;≈ 23 000 $;Орша;2 августа 2023
128;https://avcdn.av.by/advertpreview/0002/7563/1444.jpg;Kia Carnival III, 7 мест;2018 г.автомат, 2.2 л, дизель, минивэн142 431 км;82 889 р.;≈ 26 200 $;Гродно;21 декабря 2023
